booking_id,entity_id,room_id,start_time,end_time,attended (YES/NO)
BKG302281,E103494,ROOM_A1,2025-09-06 22:39:59.625570467+00:00,2025-09-06 22:04:36.375515527+00:00,YES
BKG303708,E103862,AUDITORIUM,2025-09-01 09:41:38.613308261+00:00,2025-09-01 09:44:35.872181348+00:00,NO
BKG305913,E100030,LAB_101,2025-09-09 00:44:49.638440512+00:00,2025-09-09 03:12:20.353829123+00:00,NO
BKG301665,E100401,LAB_101,2025-09-20 15:05:16.935103040+00:00,2025-09-20 16:19:25.324116243+00:00,YES
BKG301265,E100799,ROOM_A1,2025-09-16 01:51:08.418320581+00:00,2025-09-16 01:37:11.848684496+00:00,NO
BKG301276,E104327,LAB_102,2025-09-19 10:02:29.924282528+00:00,2025-09-19 09:51:04.449479088+00:00,YES
BKG303479,E103334,LAB_305,2025-09-21 18:39:54.710854235+00:00,2025-09-21 22:02:47.363626119+00:00,YES
BKG302448,E100685,ROOM_A2,2025-09-05 17:03:47.818236715+00:00,2025-09-05 19:33:35.117490320+00:00,YES
BKG306518,E102920,LAB_305,2025-09-08 17:15:00.859078153+00:00,2025-09-08 18:51:59.460537959+00:00,NO
BKG302811,E105651,ROOM_A1,2025-09-04 03:55:06.353877716+00:00,2025-09-04 06:25:33.073012981+00:00,NO
BKG304672,E102917,LAB_102,2025-09-07 11:58:59.597449319+00:00,2025-09-07 13:08:56.254517810+00:00,NO
BKG305891,E105258,SEM_01,2025-09-19 06:16:32.284941+00:00,2025-09-19 09:05:32.185168887+00:00,YES
BKG305768,E104481,LAB_102,2025-09-04 06:46:18.447824799+00:00,2025-09-04 09:19:04.086463141+00:00,NO
BKG301286,E101422,ROOM_A2,2025-09-20 07:17:35.019853739+00:00,2025-09-20 10:51:05.462688575+00:00,NO
BKG305079,E102238,LAB_305,2025-09-20 14:57:01.297288986+00:00,2025-09-20 16:33:35.175248666+00:00,NO
BKG304397,E102002,SEM_01,2025-08-29 02:22:35.605238+00:00,2025-08-29 04:40:01.769520960+00:00,YES
BKG303199,E105632,AUDITORIUM,2025-09-24 05:48:20.444416217+00:00,2025-09-24 06:31:30.786362515+00:00,NO
BKG305809,E103135,ROOM_A2,2025-09-17 21:48:20.964462813+00:00,2025-09-17 20:34:42.288611570+00:00,YES
BKG302551,E105875,ROOM_A1,2025-08-31 03:33:43.821330836+00:00,2025-08-31 05:55:37.672057517+00:00,YES
BKG300424,E101240,ROOM_A1,2025-09-12 16:58:28.679697088+00:00,2025-09-12 19:04:39.242240861+00:00,YES
BKG300144,E106424,AUDITORIUM,2025-09-07 17:58:38.581560654+00:00,2025-09-07 16:42:35.739521734+00:00,YES
BKG304453,E104799,SEM_01,2025-08-28 01:45:17.433267763+00:00,2025-08-28 04:28:45.555344292+00:00,NO
BKG303239,E106166,ROOM_A1,2025-09-06 16:02:33.008289029+00:00,2025-09-06 19:26:16.193470677+00:00,NO
BKG305367,E104399,ROOM_A2,2025-09-21 23:37:18.937510199+00:00,2025-09-22 00:12:18.867472334+00:00,NO
BKG306272,E104326,AUDITORIUM,2025-09-04 00:59:17.624839093+00:00,2025-09-04 03:31:29.540432805+00:00,YES
BKG304404,E103242,ROOM_A1,2025-09-13 19:04:18.858972303+00:00,2025-09-13 20:32:02.566619173+00:00,YES
BKG303875,E103727,ROOM_A1,2025-09-10 17:05:27.289601254+00:00,2025-09-10 19:10:32.747541589+00:00,NO
BKG301277,E100894,AUDITORIUM,2025-09-13 07:30:24.080242096+00:00,2025-09-13 10:41:06.207442017+00:00,YES
BKG303949,E102732,SEM_01,2025-09-22 10:22:11.412845090+00:00,2025-09-22 13:52:18.155731619+00:00,YES
BKG303557,E102721,LAB_305,2025-09-25 08:45:51.975186033+00:00,2025-09-25 11:06:44.345462384+00:00,NO
BKG304251,E105164,ROOM_A1,2025-09-16 01:51:00.651501233+00:00,2025-09-16 06:35:00.158296385+00:00,YES
BKG303427,E100399,SEM_01,2025-09-01 13:54:01.082047315+00:00,2025-09-01 14:44:03.052354136+00:00,NO
BKG304003,E104803,LAB_102,2025-09-14 06:03:26.794446931+00:00,2025-09-14 05:36:11.288482842+00:00,YES
BKG305280,E106111,AUDITORIUM,2025-09-06 09:10:40.702812445+00:00,2025-09-06 12:29:37.835110802+00:00,YES
BKG306240,E104320,LAB_305,2025-09-05 08:23:14.797400961+00:00,2025-09-05 10:30:20.254602998+00:00,NO
BKG303635,E105543,ROOM_A1,2025-09-01 14:04:11.089208578+00:00,2025-09-01 13:54:03.661637183+00:00,YES
BKG306014,E101999,ROOM_A2,2025-09-24 10:36:58.298598001+00:00,2025-09-24 10:56:57.235265966+00:00,NO
BKG304192,E102654,SEM_01,2025-08-29 22:23:42.727390717+00:00,2025-08-30 01:28:17.262678594+00:00,NO
BKG302481,E102751,LAB_102,2025-09-02 08:52:15.333017314+00:00,2025-09-02 11:22:57.642424510+00:00,NO
BKG302569,E103530,ROOM_A1,2025-09-20 13:40:59.432793960+00:00,2025-09-20 16:50:07.587108146+00:00,YES
BKG305346,E100722,SEM_01,2025-09-24 08:40:25.683360991+00:00,2025-09-24 12:12:26.947677407+00:00,YES
BKG303380,E101657,LAB_305,2025-09-03 09:30:54.562025615+00:00,2025-09-03 07:46:29.204801905+00:00,NO
BKG305447,E104255,ROOM_A1,2025-09-01 14:57:01.884335659+00:00,2025-09-01 18:11:52.903615068+00:00,NO
BKG304002,E106180,LAB_101,2025-08-29 17:42:34.968896437+00:00,2025-08-29 17:36:32.937745125+00:00,YES
BKG300304,E104013,LAB_305,2025-09-02 04:23:40.974606386+00:00,2025-09-02 05:12:55.668247624+00:00,NO
BKG303391,E106506,SEM_01,2025-09-10 23:28:38.630178958+00:00,2025-09-11 00:29:44.215612897+00:00,NO
BKG303462,E101771,SEM_01,2025-08-29 11:32:48.704526589+00:00,2025-08-29 12:43:52.231314395+00:00,YES
BKG304966,E104151,LAB_305,2025-09-09 21:56:54.901650497+00:00,2025-09-09 22:17:51.726640945+00:00,NO
BKG305556,E102669,ROOM_A2,2025-08-30 23:25:25.702490131+00:00,2025-08-31 04:14:34.738205368+00:00,YES
BKG300833,E100548,LAB_101,2025-08-28 10:48:54.553283821+00:00,2025-08-28 10:31:59.698019257+00:00,NO
BKG304328,E103125,LAB_305,2025-09-20 01:46:26.861488976+00:00,2025-09-20 04:13:20.249564338+00:00,YES
BKG304894,E100405,SEM_01,2025-09-10 17:04:15.799946212+00:00,2025-09-10 18:52:22.586067697+00:00,YES
BKG305869,E100150,LAB_305,2025-09-01 07:46:40.433764377+00:00,2025-09-01 07:39:53.402292091+00:00,YES
BKG303481,E104437,LAB_101,2025-09-25 11:00:35.738130511+00:00,2025-09-25 13:14:02.999709744+00:00,NO
BKG300284,E105226,SEM_01,2025-09-01 00:29:10.319309424+00:00,2025-09-01 04:33:27.166803333+00:00,NO
BKG300543,E101914,SEM_01,2025-09-03 04:07:21.355531331+00:00,2025-09-03 05:32:47.070891660+00:00,NO
BKG303001,E104794,LAB_102,2025-09-17 00:19:51.509917329+00:00,2025-09-17 01:01:34.687043388+00:00,NO
BKG305061,E101348,SEM_01,2025-09-10 14:08:22.196129060+00:00,2025-09-10 17:50:19.992811417+00:00,YES
BKG306631,E101842,LAB_101,2025-09-17 13:34:55.475751909+00:00,2025-09-17 13:47:36.032863111+00:00,YES
BKG302621,E106285,LAB_102,2025-08-28 22:07:28.655552755+00:00,2025-08-29 01:03:19.625597083+00:00,YES
BKG304478,E103436,ROOM_A2,2025-09-05 03:07:37.349263595+00:00,2025-09-05 05:57:48.433066464+00:00,YES
BKG305025,E104611,ROOM_A2,2025-09-19 10:47:04.594169117+00:00,2025-09-19 14:42:17.014712763+00:00,YES
BKG300508,E100759,SEM_01,2025-09-23 00:08:16.672831726+00:00,2025-09-23 04:22:49.409585604+00:00,YES
BKG303652,E103053,SEM_01,2025-09-14 06:51:40.351681706+00:00,2025-09-14 09:29:50.911670549+00:00,NO
BKG300548,E102577,LAB_101,2025-09-06 06:42:00.230719450+00:00,2025-09-06 08:30:49.823261978+00:00,YES
BKG303278,E100410,LAB_102,2025-09-25 09:15:52.356171216+00:00,2025-09-25 12:52:30.047245126+00:00,NO
BKG306135,E100589,LAB_102,2025-08-28 15:19:34.249169274+00:00,2025-08-28 17:52:28.059854631+00:00,NO
BKG305592,E104979,SEM_01,2025-08-29 19:05:15.269069402+00:00,2025-08-29 20:05:40.777828143+00:00,NO
BKG304804,E100147,SEM_01,2025-09-06 22:26:58.346869149+00:00,2025-09-06 23:50:58.193004949+00:00,NO
BKG306343,E104491,SEM_01,2025-09-12 10:24:34.210979404+00:00,2025-09-12 12:37:53.116547641+00:00,YES
BKG302106,E105572,ROOM_A1,2025-08-29 06:56:38.232311461+00:00,2025-08-29 09:09:34.551524432+00:00,YES
BKG303180,E106696,LAB_305,2025-09-24 18:35:21.859363805+00:00,2025-09-24 20:04:15.012892436+00:00,NO
BKG301986,E102842,SEM_01,2025-09-06 04:37:55.902603655+00:00,2025-09-06 07:09:28.618413781+00:00,YES
BKG302333,E103055,LAB_101,2025-08-31 09:49:04.779050392+00:00,2025-08-31 14:04:01.190727+00:00,NO
BKG304616,E102243,ROOM_A1,2025-09-01 00:05:06.498697229+00:00,2025-09-01 03:38:42.491381553+00:00,YES
BKG304738,E102411,AUDITORIUM,2025-09-19 18:44:58.242722881+00:00,2025-09-19 21:55:54.698151703+00:00,NO
BKG300865,E104556,AUDITORIUM,2025-08-28 11:49:35.237522008+00:00,2025-08-28 14:10:03.129954735+00:00,YES
BKG305983,E105869,ROOM_A1,2025-09-12 18:19:32.561349400+00:00,2025-09-12 22:48:33.499889588+00:00,YES
BKG301769,E106538,ROOM_A2,2025-09-21 08:57:57.400812128+00:00,2025-09-21 11:48:41.615269458+00:00,NO
BKG301683,E101643,SEM_01,2025-09-09 11:07:14.121843078+00:00,2025-09-09 12:30:30.516129326+00:00,YES
BKG302478,E100038,LAB_101,2025-08-29 08:32:29.289849625+00:00,2025-08-29 11:45:24.405707517+00:00,YES
BKG302687,E104456,SEM_01,2025-09-08 07:54:38.726887664+00:00,2025-09-08 10:26:15.239550+00:00,YES
BKG304590,E103197,LAB_102,2025-09-04 20:01:07.922475841+00:00,2025-09-04 21:05:43.361043029+00:00,NO
BKG304828,E103174,ROOM_A2,2025-09-07 18:56:52.127622586+00:00,2025-09-07 19:14:22.524387663+00:00,NO
BKG304771,E101563,LAB_101,2025-09-23 04:35:07.254788361+00:00,2025-09-23 07:18:03.324817378+00:00,NO
BKG303742,E102500,LAB_102,2025-08-29 05:15:36.650155950+00:00,2025-08-29 07:43:18.026606083+00:00,NO
BKG301646,E101643,LAB_305,2025-09-21 06:29:44.617955524+00:00,2025-09-21 07:08:05.419550512+00:00,NO
BKG301712,E104491,ROOM_A2,2025-08-27 10:42:22.249493193+00:00,2025-08-27 08:22:05.094229049+00:00,YES
BKG306643,E100101,LAB_305,2025-09-08 05:24:13.201182384+00:00,2025-09-08 03:23:34.435495318+00:00,NO
BKG301206,E106360,LAB_305,2025-09-02 13:07:40.398287034+00:00,2025-09-02 14:21:14.426643206+00:00,NO
BKG303174,E105680,SEM_01,2025-08-27 09:51:52.960775635+00:00,2025-08-27 14:49:27.747963905+00:00,YES
BKG305710,E101894,ROOM_A1,2025-09-21 16:22:36.351534296+00:00,2025-09-21 16:58:26.561100048+00:00,YES
BKG303655,E103807,SEM_01,2025-09-13 20:07:42.276052801+00:00,2025-09-13 21:38:22.669467202+00:00,NO
BKG306701,E105892,LAB_102,2025-09-23 21:39:46.749209310+00:00,2025-09-23 22:11:43.859207102+00:00,NO
BKG306783,E100123,ROOM_A2,2025-09-19 02:17:26.978530687+00:00,2025-09-19 02:17:15.510427305+00:00,NO
BKG305887,E106690,ROOM_A2,2025-09-10 19:18:43.228721646+00:00,2025-09-10 19:58:23.504633229+00:00,NO
BKG302846,E101594,AUDITORIUM,2025-09-16 16:47:12.978344672+00:00,2025-09-16 19:38:10.923040714+00:00,NO
BKG305980,E100030,AUDITORIUM,2025-09-01 10:01:08.674012642+00:00,2025-09-01 07:58:37.487739929+00:00,YES
BKG304843,E101459,AUDITORIUM,2025-09-12 19:13:05.315385138+00:00,2025-09-12 21:07:53.426144928+00:00,YES
BKG306201,E104423,SEM_01,2025-08-29 12:33:02.474566562+00:00,2025-08-29 11:00:18.762197392+00:00,YES
BKG301782,E102117,SEM_01,2025-09-20 06:57:34.083846723+00:00,2025-09-20 08:50:53.974145871+00:00,YES
BKG300680,E102701,AUDITORIUM,2025-09-07 12:26:21.014664224+00:00,2025-09-07 15:02:06.032693281+00:00,NO
BKG303859,E104595,LAB_101,2025-09-25 13:14:55.519830411+00:00,2025-09-25 14:13:17.203914238+00:00,YES
BKG303245,E100746,LAB_305,2025-09-21 20:49:06.282473995+00:00,2025-09-21 23:21:57.710840203+00:00,NO
BKG304121,E106869,LAB_101,2025-09-17 03:44:43.623126021+00:00,2025-09-17 04:12:49.848387009+00:00,NO
BKG306113,E106485,SEM_01,2025-08-28 14:39:35.617873386+00:00,2025-08-28 14:15:13.417362342+00:00,YES
BKG305851,E104676,AUDITORIUM,2025-08-28 05:27:28.550626572+00:00,2025-08-28 07:09:59.170686739+00:00,YES
BKG300535,E100520,LAB_305,2025-09-25 12:52:44.493344608+00:00,2025-09-25 16:26:36.011804125+00:00,YES
BKG301066,E105674,LAB_101,2025-09-07 19:10:33.806679248+00:00,2025-09-07 21:11:39.161182831+00:00,YES
BKG304805,E104947,ROOM_A2,2025-09-22 11:41:50.114679199+00:00,2025-09-22 13:58:15.620659009+00:00,YES
BKG303783,E101227,LAB_305,2025-09-02 22:43:04.374807600+00:00,2025-09-02 21:21:54.744623955+00:00,YES
BKG301218,E105226,LAB_305,2025-09-04 06:58:42.668898346+00:00,2025-09-04 06:12:23.661509667+00:00,NO
BKG300156,E103192,SEM_01,2025-08-30 17:23:41.604805356+00:00,2025-08-30 18:18:52.686810267+00:00,YES
BKG302049,E104270,LAB_305,2025-09-23 14:04:14.784189405+00:00,2025-09-23 15:15:16.635962537+00:00,YES
BKG301771,E106277,LAB_102,2025-09-17 13:51:33.724361576+00:00,2025-09-17 16:33:51.696088789+00:00,NO
BKG300809,E101522,LAB_102,2025-09-21 01:46:26.412796727+00:00,2025-09-21 03:12:20.980339513+00:00,NO
BKG306908,E106560,LAB_102,2025-09-19 05:10:21.991258004+00:00,2025-09-19 06:17:35.927900943+00:00,NO
BKG306504,E104624,LAB_101,2025-09-09 04:02:17.563893902+00:00,2025-09-09 04:58:00.909867009+00:00,YES
BKG301235,E102422,ROOM_A2,2025-09-12 10:22:13.488690677+00:00,2025-09-12 12:01:25.903556693+00:00,NO
BKG304743,E102540,AUDITORIUM,2025-08-27 09:57:56.651536139+00:00,2025-08-27 10:42:33.212746572+00:00,YES
BKG305428,E103045,ROOM_A2,2025-09-01 21:14:42.151962619+00:00,2025-09-02 01:42:00.228472390+00:00,NO
BKG303547,E101475,ROOM_A1,2025-08-30 19:09:37.529741761+00:00,2025-08-30 21:38:41.993222908+00:00,NO
BKG303558,E105625,AUDITORIUM,2025-09-23 03:21:33.144530360+00:00,2025-09-23 03:25:32.424844826+00:00,NO
BKG301988,E103438,SEM_01,2025-09-17 04:16:42.561559662+00:00,2025-09-17 08:43:52.209619564+00:00,NO
BKG304971,E101771,LAB_101,2025-09-20 07:48:22.083657916+00:00,2025-09-20 09:47:29.702466943+00:00,NO
BKG300046,E100452,LAB_305,2025-08-30 06:13:59.039280436+00:00,2025-08-30 05:47:45.493566202+00:00,YES
BKG303771,E104624,ROOM_A1,2025-09-08 09:20:35.357553154+00:00,2025-09-08 14:04:13.506316045+00:00,YES
BKG302838,E103673,LAB_102,2025-09-09 18:08:41.294750646+00:00,2025-09-09 18:41:03.257393131+00:00,YES
BKG305900,E101858,LAB_101,2025-09-23 05:03:17.151711852+00:00,2025-09-23 07:01:41.461568316+00:00,YES
BKG305918,E104611,ROOM_A2,2025-09-02 11:47:24.631019810+00:00,2025-09-02 13:20:33.610771946+00:00,NO
BKG304025,E102136,AUDITORIUM,2025-09-19 03:05:50.457614622+00:00,2025-09-19 04:17:06.299719031+00:00,NO
BKG302062,E100587,LAB_102,2025-08-30 08:20:07.405729148+00:00,2025-08-30 09:49:40.431832108+00:00,NO
BKG304171,E102720,AUDITORIUM,2025-09-05 20:34:29.173606358+00:00,2025-09-06 00:12:43.559922837+00:00,YES
BKG304099,E102825,LAB_102,2025-09-24 07:47:02.556496173+00:00,2025-09-24 11:02:23.165351187+00:00,NO
BKG303939,E103037,SEM_01,2025-09-19 06:28:00.103125740+00:00,2025-09-19 06:04:18.270045992+00:00,NO
BKG303324,E100288,ROOM_A2,2025-09-01 08:32:33.820762291+00:00,2025-09-01 07:58:51.978628222+00:00,YES
BKG301061,E102058,ROOM_A2,2025-09-05 21:58:26.154743172+00:00,2025-09-05 20:29:35.712813698+00:00,NO
BKG304019,E101056,SEM_01,2025-08-31 09:11:38.432117145+00:00,2025-08-31 11:13:21.345591897+00:00,YES
BKG302566,E102852,LAB_305,2025-09-23 12:20:03.800902159+00:00,2025-09-23 14:43:54.645484742+00:00,NO
BKG303494,E105609,LAB_101,2025-09-15 13:37:51.613155789+00:00,2025-09-15 15:20:27.513857354+00:00,YES
BKG305365,E102870,LAB_305,2025-09-07 04:10:16.163442516+00:00,2025-09-07 09:24:33.146390197+00:00,NO
BKG304415,E101419,AUDITORIUM,2025-09-11 07:20:50.556141920+00:00,2025-09-11 07:07:09.932616120+00:00,YES
BKG305998,E103527,AUDITORIUM,2025-09-24 15:02:05.362161041+00:00,2025-09-24 19:35:30.646811511+00:00,YES
BKG302167,E104434,SEM_01,2025-09-13 06:56:34.326365145+00:00,2025-09-13 10:26:20.521832206+00:00,YES
BKG302604,E106604,AUDITORIUM,2025-08-28 09:00:49.517488244+00:00,2025-08-28 09:48:21.213918975+00:00,NO
BKG302641,E103331,LAB_305,2025-09-23 07:09:46.273640297+00:00,2025-09-23 06:54:54.204203243+00:00,YES
BKG300845,E100905,LAB_102,2025-09-13 14:29:13.008827917+00:00,2025-09-13 16:54:53.634762310+00:00,NO
BKG300944,E102265,AUDITORIUM,2025-08-31 15:50:07.068519467+00:00,2025-08-31 16:52:26.225872745+00:00,NO
BKG306066,E103193,ROOM_A1,2025-09-08 05:40:50.561389817+00:00,2025-09-08 07:52:01.214077952+00:00,YES
BKG306509,E100157,ROOM_A2,2025-09-21 14:01:04.946159441+00:00,2025-09-21 18:57:55.990319050+00:00,YES
BKG300961,E100228,ROOM_A1,2025-09-02 15:25:31.396805183+00:00,2025-09-02 14:31:28.177662140+00:00,NO
BKG300527,E106469,ROOM_A1,2025-08-29 19:18:18.360903032+00:00,2025-08-29 19:04:17.037314220+00:00,NO
BKG301938,E103040,LAB_102,2025-09-04 21:02:37.510737779+00:00,2025-09-04 22:48:13.899263168+00:00,YES
BKG305611,E103185,LAB_102,2025-09-01 07:12:50.267154280+00:00,2025-09-01 10:24:00.078363877+00:00,NO
BKG304968,E104797,ROOM_A2,2025-09-20 02:21:34.284554637+00:00,2025-09-20 05:14:34.547487791+00:00,NO
BKG306888,E103404,SEM_01,2025-08-31 07:06:22.355239434+00:00,2025-08-31 09:36:50.977913688+00:00,NO
BKG306948,E100097,ROOM_A1,2025-09-23 15:12:13.336733904+00:00,2025-09-23 15:12:09.117387654+00:00,NO
BKG302194,E104709,SEM_01,2025-09-09 09:24:21.029992734+00:00,2025-09-09 11:28:05.374252894+00:00,YES
BKG301744,E104563,ROOM_A2,2025-09-22 05:05:56.640453348+00:00,2025-09-22 07:16:24.160237880+00:00,YES
BKG300826,E101389,LAB_305,2025-09-01 20:24:15.516471994+00:00,2025-09-02 00:07:55.849329511+00:00,YES
BKG303610,E103788,SEM_01,2025-09-14 03:11:42.027097900+00:00,2025-09-14 09:01:40.149799849+00:00,NO
BKG305760,E105155,ROOM_A2,2025-09-23 05:15:16.811323705+00:00,2025-09-23 07:26:31.571579530+00:00,NO
BKG305109,E101038,LAB_101,2025-08-29 18:17:04.111810255+00:00,2025-08-29 19:36:34.243766032+00:00,YES
BKG301497,E104578,ROOM_A2,2025-09-16 22:46:22.362595309+00:00,2025-09-16 23:17:40.682384295+00:00,YES
BKG302823,E102072,LAB_102,2025-08-28 02:33:31.733341903+00:00,2025-08-28 00:20:41.277339865+00:00,YES
BKG305567,E101294,SEM_01,2025-09-03 06:00:21.234024290+00:00,2025-09-03 09:22:13.037961113+00:00,NO
BKG302423,E105012,ROOM_A1,2025-09-19 03:25:35.519874838+00:00,2025-09-19 05:48:14.957507488+00:00,NO
BKG302196,E102969,SEM_01,2025-08-27 07:36:31.120644844+00:00,2025-08-27 08:41:44.988629502+00:00,YES
BKG305434,E106971,ROOM_A1,2025-09-08 20:30:30.364477285+00:00,2025-09-08 23:53:45.528612143+00:00,YES
BKG303016,E104088,ROOM_A2,2025-09-22 16:38:21.203566359+00:00,2025-09-22 17:47:42.097324904+00:00,YES
BKG300096,E105652,LAB_101,2025-09-14 03:20:27.132603452+00:00,2025-09-14 04:08:53.320653286+00:00,YES
BKG306005,E105979,LAB_101,2025-09-23 02:57:46.725997457+00:00,2025-09-23 04:43:44.099368650+00:00,NO
BKG306365,E104499,SEM_01,2025-09-14 16:39:37.873764524+00:00,2025-09-14 16:09:14.028254470+00:00,YES
BKG305681,E103768,AUDITORIUM,2025-09-16 17:28:24.127517967+00:00,2025-09-16 19:10:58.190765251+00:00,YES
BKG303519,E100796,SEM_01,2025-09-24 04:48:24.021607037+00:00,2025-09-24 08:48:55.414089124+00:00,YES
BKG305488,E104046,ROOM_A2,2025-09-06 14:40:56.366890584+00:00,2025-09-06 15:12:26.305673983+00:00,YES
BKG305166,E102317,ROOM_A2,2025-09-11 00:19:10.377601862+00:00,2025-09-11 00:41:55.076911629+00:00,YES
BKG303153,E103507,ROOM_A1,2025-09-15 00:56:00.648516309+00:00,2025-09-15 01:38:57.774588924+00:00,NO
BKG302441,E103396,LAB_102,2025-09-08 10:24:32.979073667+00:00,2025-09-08 14:07:22.820336553+00:00,YES
BKG306665,E104672,ROOM_A1,2025-08-30 05:08:33.076649187+00:00,2025-08-30 06:05:54.781172480+00:00,YES
BKG303077,E103989,LAB_305,2025-08-27 09:34:23.172887556+00:00,2025-08-27 12:49:26.355981313+00:00,NO
BKG300961,E106067,ROOM_A2,2025-09-01 08:51:36.773044977+00:00,2025-09-01 11:12:15.663480601+00:00,NO
BKG300907,E105318,LAB_305,2025-08-27 12:34:26.695893105+00:00,2025-08-27 13:09:37.632400477+00:00,NO
BKG302664,E100274,LAB_305,2025-09-20 12:34:29.668286641+00:00,2025-09-20 11:20:29.057774960+00:00,NO
BKG302899,E100282,LAB_101,2025-09-23 09:28:01.926517769+00:00,2025-09-23 11:30:35.740685013+00:00,NO
BKG300920,E104240,LAB_101,2025-09-03 09:12:25.198810609+00:00,2025-09-03 12:25:01.414697370+00:00,NO
BKG303136,E102525,ROOM_A1,2025-09-09 01:30:40.395665774+00:00,2025-09-09 03:08:11.478221928+00:00,YES
BKG301518,E101705,ROOM_A2,2025-09-18 09:55:31.111669001+00:00,2025-09-18 12:50:31.571068100+00:00,YES
BKG306377,E104946,AUDITORIUM,2025-09-18 13:44:00.403920619+00:00,2025-09-18 14:26:00.460514776+00:00,YES
BKG304382,E100574,ROOM_A2,2025-09-02 15:24:35.570789761+00:00,2025-09-02 17:27:28.285181278+00:00,NO
BKG302946,E103366,SEM_01,2025-09-18 16:14:39.934162122+00:00,2025-09-18 19:39:40.696214065+00:00,NO
BKG304932,E106023,ROOM_A1,2025-09-22 08:13:03.816516749+00:00,2025-09-22 12:07:57.341438944+00:00,NO
BKG306386,E102476,AUDITORIUM,2025-09-03 04:52:04.292899298+00:00,2025-09-03 07:14:15.793686265+00:00,NO
BKG300279,E100667,LAB_305,2025-09-10 05:52:33.734439840+00:00,2025-09-10 08:43:48.789551475+00:00,NO
BKG304814,E106805,LAB_101,2025-08-28 22:35:28.199387363+00:00,2025-08-29 01:07:09.242784944+00:00,YES
BKG302480,E106558,LAB_101,2025-09-19 15:22:58.092208371+00:00,2025-09-19 17:34:36.504232812+00:00,NO
BKG304318,E101108,ROOM_A2,2025-09-22 05:39:44.784828559+00:00,2025-09-22 07:12:00.642023370+00:00,YES
BKG304157,E102680,ROOM_A2,2025-09-12 14:43:44.150908809+00:00,2025-09-12 16:59:47.527566830+00:00,NO
BKG300605,E100359,AUDITORIUM,2025-08-30 18:57:07.148826587+00:00,2025-08-30 21:00:15.893374718+00:00,NO
BKG304667,E106837,ROOM_A2,2025-08-31 11:20:22.126361413+00:00,2025-08-31 13:45:57.735168759+00:00,YES
BKG301260,E101248,LAB_305,2025-09-11 16:54:56.403827005+00:00,2025-09-11 18:11:29.709128668+00:00,NO
BKG305679,E102437,LAB_102,2025-09-24 09:25:29.099308264+00:00,2025-09-24 12:08:53.144071896+00:00,NO
BKG301405,E105688,LAB_101,2025-08-29 21:36:13.487571707+00:00,2025-08-29 23:11:54.985561121+00:00,NO
BKG302486,E103152,LAB_305,2025-08-28 20:38:57.876692902+00:00,2025-08-28 22:14:44.833432045+00:00,YES
BKG305735,E100277,LAB_305,2025-08-27 04:00:35.942801700+00:00,2025-08-27 04:23:25.509538819+00:00,YES
BKG301725,E103711,LAB_102,2025-09-10 04:19:15.008765055+00:00,2025-09-10 06:20:40.418614065+00:00,NO
BKG304255,E102780,ROOM_A1,2025-09-01 12:47:29.214648652+00:00,2025-09-01 12:27:32.007841996+00:00,YES
BKG300135,E105462,LAB_102,2025-09-17 06:38:15.834143191+00:00,2025-09-17 06:54:58.677402506+00:00,NO
BKG300546,E104851,ROOM_A2,2025-08-30 23:24:29.193260276+00:00,2025-08-30 23:45:59.685127925+00:00,YES
BKG306366,E103839,SEM_01,2025-09-09 13:25:42.566567580+00:00,2025-09-09 14:04:36.227106313+00:00,NO
BKG300361,E103728,SEM_01,2025-09-09 19:18:45.950213447+00:00,2025-09-09 20:26:35.685444121+00:00,YES
BKG301744,E105763,LAB_101,2025-09-18 16:37:26.735608154+00:00,2025-09-18 17:20:56.558626620+00:00,YES
BKG305879,E106244,LAB_101,2025-08-29 08:15:52.009952939+00:00,2025-08-29 10:40:41.137444040+00:00,NO
BKG304001,E102594,ROOM_A1,2025-08-31 15:49:42.417327228+00:00,2025-08-31 19:05:59.841722264+00:00,YES
BKG301874,E101145,AUDITORIUM,2025-09-19 00:02:44.025753641+00:00,2025-09-19 03:32:30.229099068+00:00,YES
BKG301697,E104867,AUDITORIUM,2025-09-14 03:03:30.850004728+00:00,2025-09-14 04:03:30.067759844+00:00,YES
BKG301863,E105375,AUDITORIUM,2025-09-10 06:12:39.955455391+00:00,2025-09-10 04:52:59.096368908+00:00,NO
BKG302253,E106186,LAB_101,2025-09-08 07:18:42.689738455+00:00,2025-09-08 10:45:05.972022240+00:00,NO
