note_id,entity_id,category,text,timestamp
N406334,E100888,helpdesk,Broken chair in seminar room.,2025-08-28T19:05:02Z
N406335,E102149,maintenance,Wi-Fi not working in hostel block.,2025-09-21T15:24:08Z
N406336,E100193,incident,Broken chair in seminar room.,2025-09-12T19:47:47Z
N406337,E102458,feedback,CCTV near library needs check.,2025-09-25T06:22:02Z
N406338,E105157,feedback,Broken chair in seminar room.,2025-08-29T21:42:07Z
N406339,E100664,feedback,CCTV near library needs check.,2025-08-29T13:25:17Z
N406340,E103125,maintenance,CCTV near library needs check.,2025-09-12T01:53:56Z
N406341,E106948,feedback,Requesting lab access.,2025-08-29T10:59:46Z
N406342,E101550,rsvp,CCTV near library needs check.,2025-09-19T13:11:39Z
N406343,E105812,incident,Confirmed attendance for robotics workshop.,2025-09-16T13:54:54Z
N406344,E106572,feedback,Confirmed attendance for robotics workshop.,2025-09-06T06:23:26Z
N406345,E101382,feedback,Wi-Fi not working in hostel block.,2025-09-19T07:23:45Z
N406346,E102666,feedback,Broken chair in seminar room.,2025-09-08T23:58:23Z
N406347,E105434,maintenance,Wi-Fi not working in hostel block.,2025-09-04T04:46:52Z
N406348,E101034,incident,CCTV near library needs check.,2025-09-16T16:12:09Z
N406349,E103745,feedback,Requesting lab access.,2025-09-15T15:08:13Z
N406350,E102402,rsvp,Requesting lab access.,2025-09-01T10:28:51Z
N406351,E105777,rsvp,CCTV near library needs check.,2025-09-02T03:16:02Z
N406352,E101534,maintenance,Requesting lab access.,2025-09-10T08:42:26Z
N406353,E105061,maintenance,CCTV near library needs check.,2025-09-06T03:36:48Z
N406354,E102548,helpdesk,CCTV near library needs check.,2025-09-07T18:07:45Z
N406355,E105296,helpdesk,Confirmed attendance for robotics workshop.,2025-09-09T16:20:53Z
N406356,E104760,helpdesk,Wi-Fi not working in hostel block.,2025-08-27T10:47:02Z
N406357,E102364,maintenance,Broken chair in seminar room.,2025-09-06T02:02:21Z
N406358,E105024,maintenance,Broken chair in seminar room.,2025-09-03T11:59:27Z
N406359,E100997,rsvp,Wi-Fi not working in hostel block.,2025-09-23T02:54:18Z
N406360,E103251,rsvp,CCTV near library needs check.,2025-09-21T08:24:13Z
N406361,E103324,maintenance,Wi-Fi not working in hostel block.,2025-09-07T07:05:27Z
N406362,E102552,helpdesk,Wi-Fi not working in hostel block.,2025-09-20T21:22:22Z
N406363,E105048,feedback,Wi-Fi not working in hostel block.,2025-09-24T19:30:06Z
N406364,E100765,rsvp,Requesting lab access.,2025-09-13T19:03:30Z
N406365,E105166,feedback,Broken chair in seminar room.,2025-09-04T07:37:10Z
N406366,E105867,maintenance,CCTV near library needs check.,2025-09-17T12:53:09Z
N406367,E102070,feedback,Confirmed attendance for robotics workshop.,2025-09-10T07:13:32Z
N406368,E102002,helpdesk,Requesting lab access.,2025-09-03T03:52:38Z
N406369,E106263,feedback,Wi-Fi not working in hostel block.,2025-09-04T04:54:47Z
N406370,E102829,feedback,CCTV near library needs check.,2025-09-11T16:12:50Z
N406371,E102719,incident,Wi-Fi not working in hostel block.,2025-09-24T19:06:43Z
N406372,E104119,feedback,CCTV near library needs check.,2025-09-19T07:07:29Z
N406373,E105384,helpdesk,Confirmed attendance for robotics workshop.,2025-09-06T14:47:36Z
N406374,E102184,incident,Wi-Fi not working in hostel block.,2025-09-24T22:50:30Z
N406375,E103180,incident,Broken chair in seminar room.,2025-09-14T20:51:47Z
N406376,E106097,helpdesk,Wi-Fi not working in hostel block.,2025-09-20T22:37:48Z
N406377,E100103,maintenance,Wi-Fi not working in hostel block.,2025-08-28T05:20:16Z
N406378,E104655,rsvp,CCTV near library needs check.,2025-09-06T04:21:56Z
N406379,E106394,rsvp,Confirmed attendance for robotics workshop.,2025-09-25T09:47:09Z
N406380,E100698,incident,Wi-Fi not working in hostel block.,2025-09-14T18:29:52Z
N406381,E103881,feedback,Broken chair in seminar room.,2025-09-15T23:33:50Z
N406382,E103912,feedback,CCTV near library needs check.,2025-09-13T07:38:59Z
N406383,E101599,feedback,Wi-Fi not working in hostel block.,2025-08-31T16:31:23Z
N406384,E105920,incident,Requesting lab access.,2025-09-09T21:48:04Z
N406385,E105757,maintenance,Requesting lab access.,2025-09-20T22:37:17Z
N406386,E106796,incident,CCTV near library needs check.,2025-09-19T17:39:19Z
N406387,E104137,incident,Broken chair in seminar room.,2025-08-28T09:32:29Z
N406388,E106612,maintenance,Requesting lab access.,2025-09-18T13:07:20Z
N406389,E103618,helpdesk,Broken chair in seminar room.,2025-08-30T11:29:51Z
N406390,E105872,rsvp,Wi-Fi not working in hostel block.,2025-09-01T19:06:20Z
N406391,E104505,feedback,Broken chair in seminar room.,2025-09-24T07:09:19Z
N406392,E103053,maintenance,Confirmed attendance for robotics workshop.,2025-08-28T19:34:27Z
N406393,E102756,helpdesk,Confirmed attendance for robotics workshop.,2025-09-23T01:41:13Z
N406394,E105800,feedback,Wi-Fi not working in hostel block.,2025-08-29T00:08:56Z
N406395,E105566,maintenance,Requesting lab access.,2025-09-13T11:38:51Z
N406396,E102818,rsvp,CCTV near library needs check.,2025-09-16T13:04:32Z
N406397,E106373,incident,Confirmed attendance for robotics workshop.,2025-09-18T05:12:14Z
N406398,E105530,feedback,Wi-Fi not working in hostel block.,2025-09-12T10:24:38Z
N406399,E106796,feedback,Confirmed attendance for robotics workshop.,2025-08-27T14:34:12Z
N406400,E103599,feedback,Confirmed attendance for robotics workshop.,2025-08-27T19:29:22Z
N406401,E104552,rsvp,Broken chair in seminar room.,2025-09-16T17:48:41Z
N406402,E105783,helpdesk,Requesting lab access.,2025-09-18T22:18:15Z
N406403,E104473,incident,Broken chair in seminar room.,2025-08-28T18:32:31Z
N406404,E101151,feedback,Wi-Fi not working in hostel block.,2025-09-24T17:15:56Z
N406405,E104499,incident,Confirmed attendance for robotics workshop.,2025-09-14T10:00:31Z
N406406,E106126,feedback,Wi-Fi not working in hostel block.,2025-09-04T01:37:36Z
N406407,E100389,incident,CCTV near library needs check.,2025-09-01T09:38:04Z
N406408,E102862,feedback,CCTV near library needs check.,2025-09-10T07:23:39Z
N406409,E105132,feedback,CCTV near library needs check.,2025-09-24T14:03:11Z
N406410,E104831,incident,Confirmed attendance for robotics workshop.,2025-09-11T21:23:13Z
N406411,E104167,rsvp,Wi-Fi not working in hostel block.,2025-09-01T21:00:51Z
N406412,E100959,rsvp,Requesting lab access.,2025-09-13T10:55:17Z
N406413,E100443,incident,CCTV near library needs check.,2025-09-25T04:47:55Z
N406414,E102634,rsvp,Requesting lab access.,2025-09-18T05:10:00Z
N406415,E100291,feedback,Requesting lab access.,2025-09-10T17:02:00Z
N406416,E104400,rsvp,Confirmed attendance for robotics workshop.,2025-08-29T23:26:47Z
N406417,E104167,feedback,Broken chair in seminar room.,2025-09-15T03:00:02Z
N406418,E104978,maintenance,Requesting lab access.,2025-08-28T03:11:39Z
N406419,E100804,feedback,CCTV near library needs check.,2025-09-02T17:02:32Z
N406420,E100011,rsvp,Requesting lab access.,2025-09-23T05:13:09Z
N406421,E106452,rsvp,CCTV near library needs check.,2025-09-05T03:10:25Z
N406422,E104865,rsvp,Broken chair in seminar room.,2025-09-18T06:24:51Z
N406423,E104277,feedback,Confirmed attendance for robotics workshop.,2025-09-05T07:32:09Z
N406424,E102849,rsvp,Confirmed attendance for robotics workshop.,2025-09-04T05:30:23Z
N406425,E100323,incident,CCTV near library needs check.,2025-09-11T14:43:34Z
N406426,E103721,incident,CCTV near library needs check.,2025-09-23T05:28:59Z
N406427,E105956,incident,CCTV near library needs check.,2025-09-24T11:36:28Z
N406428,E105661,rsvp,CCTV near library needs check.,2025-09-20T10:52:48Z
N406429,E102277,incident,CCTV near library needs check.,2025-09-16T16:26:13Z
N406430,E102529,maintenance,Requesting lab access.,2025-09-18T18:53:33Z
N406431,E100272,feedback,CCTV near library needs check.,2025-09-08T09:05:43Z
N406432,E105751,rsvp,Confirmed attendance for robotics workshop.,2025-08-31T10:11:23Z
N406433,E103882,helpdesk,Wi-Fi not working in hostel block.,2025-09-13T19:56:33Z
N406434,E105689,incident,Confirmed attendance for robotics workshop.,2025-08-30T21:20:52Z
N406435,E104176,feedback,Requesting lab access.,2025-09-05T06:41:06Z
N406436,E100967,helpdesk,Confirmed attendance for robotics workshop.,2025-09-08T00:07:10Z
N406437,E102524,incident,Requesting lab access.,2025-09-21T04:06:22Z
N406438,E101451,feedback,Confirmed attendance for robotics workshop.,2025-08-30T22:26:40Z
N406439,E101589,maintenance,CCTV near library needs check.,2025-09-16T00:37:41Z
N406440,E103060,helpdesk,Broken chair in seminar room.,2025-09-07T16:38:14Z
N406441,E104602,maintenance,Confirmed attendance for robotics workshop.,2025-09-06T10:43:16Z
N406442,E103347,incident,Confirmed attendance for robotics workshop.,2025-09-06T17:50:31Z
N406443,E104365,rsvp,CCTV near library needs check.,2025-09-09T03:55:52Z
N406444,E101273,incident,Wi-Fi not working in hostel block.,2025-08-31T13:01:28Z
N406445,E101046,feedback,Broken chair in seminar room.,2025-09-08T03:07:25Z
N406446,E106446,rsvp,Wi-Fi not working in hostel block.,2025-09-03T04:33:37Z
N406447,E104316,maintenance,Broken chair in seminar room.,2025-08-27T01:25:37Z
N406448,E104208,helpdesk,Broken chair in seminar room.,2025-09-06T23:57:50Z
N406449,E106648,maintenance,Broken chair in seminar room.,2025-09-19T21:17:53Z
N406450,E101380,feedback,Broken chair in seminar room.,2025-09-22T05:05:49Z
N406451,E102239,helpdesk,Broken chair in seminar room.,2025-09-07T08:04:50Z
N406452,E100111,rsvp,Wi-Fi not working in hostel block.,2025-09-06T04:30:48Z
N406453,E103612,maintenance,Requesting lab access.,2025-09-04T21:01:26Z
N406454,E103501,helpdesk,Requesting lab access.,2025-09-20T04:04:35Z
N406455,E102497,helpdesk,Confirmed attendance for robotics workshop.,2025-08-31T04:39:40Z
N406456,E106298,incident,Broken chair in seminar room.,2025-09-05T23:45:24Z
N406457,E100831,rsvp,CCTV near library needs check.,2025-09-24T09:08:08Z
N406458,E105242,feedback,Broken chair in seminar room.,2025-09-14T21:11:47Z
N406459,E105181,rsvp,Wi-Fi not working in hostel block.,2025-09-22T10:59:48Z
N406460,E100344,helpdesk,Wi-Fi not working in hostel block.,2025-09-24T03:38:29Z
N406461,E100839,maintenance,Requesting lab access.,2025-09-07T15:59:57Z
N406462,E104643,incident,Broken chair in seminar room.,2025-09-11T18:30:42Z
N406463,E100292,rsvp,Broken chair in seminar room.,2025-08-30T08:01:42Z
N406464,E105453,rsvp,Confirmed attendance for robotics workshop.,2025-09-12T03:14:40Z
N406465,E101510,rsvp,Requesting lab access.,2025-09-20T11:29:34Z
N406466,E104183,rsvp,Broken chair in seminar room.,2025-09-21T15:46:09Z
N406467,E104503,maintenance,CCTV near library needs check.,2025-09-20T19:44:09Z
N406468,E103562,incident,CCTV near library needs check.,2025-08-31T22:03:56Z
N406469,E102402,rsvp,Requesting lab access.,2025-08-30T14:59:14Z
N406470,E103172,rsvp,CCTV near library needs check.,2025-09-07T17:15:48Z
N406471,E105857,helpdesk,Wi-Fi not working in hostel block.,2025-08-31T05:22:36Z
N406472,E104643,helpdesk,Wi-Fi not working in hostel block.,2025-09-06T14:29:28Z
N406473,E105349,rsvp,CCTV near library needs check.,2025-09-21T00:22:10Z
N406474,E106072,feedback,Wi-Fi not working in hostel block.,2025-09-16T17:15:46Z
N406475,E103184,feedback,Wi-Fi not working in hostel block.,2025-08-31T00:49:44Z
N406476,E106042,maintenance,Broken chair in seminar room.,2025-09-18T08:13:10Z
N406477,E102074,helpdesk,Confirmed attendance for robotics workshop.,2025-09-14T12:38:54Z
N406478,E100977,rsvp,Requesting lab access.,2025-09-24T04:54:05Z
N406479,E100098,maintenance,Wi-Fi not working in hostel block.,2025-09-08T00:33:57Z
N406480,E102279,maintenance,Wi-Fi not working in hostel block.,2025-08-31T04:43:24Z
N406481,E105581,incident,Broken chair in seminar room.,2025-09-13T02:52:02Z
N406482,E101236,maintenance,Broken chair in seminar room.,2025-08-29T16:51:17Z
N406483,E105655,helpdesk,Broken chair in seminar room.,2025-09-04T17:41:06Z
N406484,E101823,maintenance,Broken chair in seminar room.,2025-09-03T23:06:32Z
N406485,E103664,incident,Confirmed attendance for robotics workshop.,2025-09-05T09:21:29Z
N406486,E106221,helpdesk,Requesting lab access.,2025-09-12T12:42:19Z
N406487,E106442,feedback,Broken chair in seminar room.,2025-09-13T08:49:23Z
N406488,E103108,incident,Wi-Fi not working in hostel block.,2025-09-10T07:56:23Z
N406489,E105746,incident,Requesting lab access.,2025-08-27T12:41:06Z
N406490,E103039,incident,Confirmed attendance for robotics workshop.,2025-09-14T04:19:26Z
N406491,E103385,rsvp,Wi-Fi not working in hostel block.,2025-09-18T14:34:42Z
N406492,E105182,incident,Confirmed attendance for robotics workshop.,2025-09-02T15:42:47Z
N406493,E102521,feedback,Wi-Fi not working in hostel block.,2025-08-28T20:25:16Z
N406494,E105094,rsvp,Wi-Fi not working in hostel block.,2025-09-12T03:40:53Z
N406495,E100935,incident,Broken chair in seminar room.,2025-08-31T23:48:00Z
N406496,E104981,incident,Wi-Fi not working in hostel block.,2025-09-19T03:46:41Z
N406497,E100049,helpdesk,CCTV near library needs check.,2025-09-17T07:43:24Z
N406498,E105035,incident,CCTV near library needs check.,2025-09-21T13:05:10Z
N406499,E106471,feedback,Broken chair in seminar room.,2025-09-19T06:55:50Z
N406500,E102264,rsvp,CCTV near library needs check.,2025-09-24T21:59:01Z
N406501,E102009,incident,Broken chair in seminar room.,2025-09-24T08:00:28Z
N406502,E101656,feedback,Confirmed attendance for robotics workshop.,2025-09-08T17:55:59Z
N406503,E101487,rsvp,CCTV near library needs check.,2025-09-23T04:28:56Z
N406504,E101857,feedback,Wi-Fi not working in hostel block.,2025-09-18T14:05:53Z
N406505,E105539,rsvp,Wi-Fi not working in hostel block.,2025-09-02T20:29:20Z
N406506,E106138,helpdesk,Requesting lab access.,2025-09-01T13:43:11Z
N406507,E106735,rsvp,Wi-Fi not working in hostel block.,2025-09-13T14:22:09Z
N406508,E105106,incident,Broken chair in seminar room.,2025-09-08T09:17:01Z
N406509,E101392,feedback,Confirmed attendance for robotics workshop.,2025-09-19T19:47:50Z
N406510,E102094,maintenance,Wi-Fi not working in hostel block.,2025-09-18T12:57:35Z
N406511,E106475,rsvp,Confirmed attendance for robotics workshop.,2025-09-04T07:19:59Z
N406512,E102003,feedback,Wi-Fi not working in hostel block.,2025-09-17T20:55:50Z
N406513,E106639,maintenance,Confirmed attendance for robotics workshop.,2025-09-07T23:38:33Z
N406514,E105089,rsvp,Broken chair in seminar room.,2025-09-15T03:56:21Z
N406515,E106459,incident,Confirmed attendance for robotics workshop.,2025-09-08T13:31:21Z
N406516,E105289,helpdesk,Wi-Fi not working in hostel block.,2025-09-23T01:28:49Z
N406517,E106213,incident,Confirmed attendance for robotics workshop.,2025-08-29T03:54:36Z
N406518,E105985,rsvp,Confirmed attendance for robotics workshop.,2025-08-27T13:10:03Z
N406519,E101735,helpdesk,Confirmed attendance for robotics workshop.,2025-09-21T11:06:15Z
N406520,E106982,feedback,Confirmed attendance for robotics workshop.,2025-09-05T04:51:35Z
N406521,E103802,maintenance,Wi-Fi not working in hostel block.,2025-09-22T09:20:52Z
N406522,E102217,incident,Broken chair in seminar room.,2025-09-09T07:04:14Z
N406523,E100634,feedback,CCTV near library needs check.,2025-09-10T16:34:59Z
N406524,E102680,helpdesk,Wi-Fi not working in hostel block.,2025-09-18T18:14:36Z
N406525,E106501,helpdesk,Broken chair in seminar room.,2025-08-29T10:14:10Z
N406526,E102377,helpdesk,Wi-Fi not working in hostel block.,2025-09-10T08:53:51Z
N406527,E105679,rsvp,Requesting lab access.,2025-09-16T17:28:55Z
N406528,E100798,rsvp,Wi-Fi not working in hostel block.,2025-09-02T07:14:13Z
N406529,E105033,rsvp,Broken chair in seminar room.,2025-09-06T14:16:28Z
N406530,E101647,helpdesk,CCTV near library needs check.,2025-09-01T07:09:40Z
N406531,E100711,maintenance,Wi-Fi not working in hostel block.,2025-09-15T08:22:03Z
N406532,E105226,rsvp,Requesting lab access.,2025-09-14T18:05:18Z
N406533,E100584,helpdesk,Wi-Fi not working in hostel block.,2025-09-16T03:13:39Z
N406534,E103823,maintenance,CCTV near library needs check.,2025-09-25T12:33:51Z
N406535,E106884,incident,CCTV near library needs check.,2025-09-22T02:33:37Z
N406536,E106926,maintenance,Requesting lab access.,2025-08-27T02:50:47Z
N406537,E103956,maintenance,CCTV near library needs check.,2025-09-14T03:47:14Z
N406538,E101464,rsvp,Confirmed attendance for robotics workshop.,2025-09-10T15:55:07Z
N406539,E104395,maintenance,Wi-Fi not working in hostel block.,2025-09-25T20:57:41Z
N406540,E100377,incident,Requesting lab access.,2025-09-21T10:13:27Z
N406541,E106289,rsvp,Wi-Fi not working in hostel block.,2025-09-15T06:03:06Z
N406542,E101456,feedback,CCTV near library needs check.,2025-09-19T03:56:07Z
N406543,E101597,rsvp,Broken chair in seminar room.,2025-08-30T03:29:38Z
N406544,E105486,helpdesk,Requesting lab access.,2025-09-15T20:30:14Z
N406545,E105729,incident,Requesting lab access.,2025-09-16T20:15:43Z
N406546,E102823,incident,Confirmed attendance for robotics workshop.,2025-08-28T10:26:56Z
N406547,E103912,rsvp,CCTV near library needs check.,2025-09-10T07:16:53Z
N406548,E103295,maintenance,CCTV near library needs check.,2025-09-17T10:24:02Z
N406549,E101435,helpdesk,Requesting lab access.,2025-09-14T22:41:56Z
N406550,E100129,feedback,Broken chair in seminar room.,2025-09-23T21:32:38Z
N406551,E102202,feedback,CCTV near library needs check.,2025-09-22T00:03:57Z
N406552,E103469,feedback,Wi-Fi not working in hostel block.,2025-09-04T23:50:59Z
N406553,E103660,incident,Wi-Fi not working in hostel block.,2025-09-25T03:25:18Z
N406554,E105720,helpdesk,Wi-Fi not working in hostel block.,2025-09-12T02:40:06Z
N406555,E105768,rsvp,Confirmed attendance for robotics workshop.,2025-09-11T06:01:01Z
N406556,E104953,maintenance,Wi-Fi not working in hostel block.,2025-09-10T17:13:56Z
N406557,E103580,maintenance,Wi-Fi not working in hostel block.,2025-09-09T18:01:55Z
N406558,E102318,helpdesk,Broken chair in seminar room.,2025-09-13T05:13:52Z
N406559,E100770,maintenance,Broken chair in seminar room.,2025-08-30T18:07:40Z
N406560,E103695,helpdesk,Broken chair in seminar room.,2025-09-23T19:27:59Z
N406561,E105847,incident,Wi-Fi not working in hostel block.,2025-08-28T20:27:28Z
N406562,E104268,rsvp,CCTV near library needs check.,2025-09-17T19:55:06Z
N406563,E106689,incident,Broken chair in seminar room.,2025-09-09T16:29:33Z
